interaction_id,user_id,package_id,budget_inr,num_people,travel_style,mood,weather_preference,trip_lane,destination_query,interaction_type,interaction_strength,booked,rating_given,trip_month,days_preferred
10893,user_8967,1030,22293,2,luxury,adventurous,rainy,india,Maldives,view,0.22,Yes,3.91,May,7
10894,user_2776,1046,31077,2,balanced,curious,temperate,india,Agra,group_vote,0.56,Yes,5.0,May,3
10895,user_4356,1015,81189,2,luxury,curious,warm,international,,view,0.22,No,4.08,Nov,7
10896,user_9291,1023,83064,2,balanced,spiritual,temperate,international,Switzerland,save,0.48,No,4.22,Sep,4
10897,user_7559,1022,27410,6,budget,curious,warm,india,,group_vote,0.56,No,3.39,Sep,6
10898,user_7826,1032,31088,5,luxury,relaxed,rainy,india,Singapore,agent_chat,0.62,No,5.0,Jun,4
10899,user_9465,1036,36773,2,budget,romantic,temperate,india,Manali,agent_chat,0.62,No,4.17,Feb,5
10900,user_2076,1027,33285,4,budget,relaxed,warm,india,Manali,save,0.48,Yes,4.26,Jul,3
10901,user_9356,1027,15000,3,balanced,spiritual,temperate,india,Agra,view,0.22,No,3.71,Dec,4
10902,user_6870,1044,28096,2,balanced,relaxed,warm,india,Goa,view,0.22,Yes,5.0,Oct,4
10903,user_1031,1029,78832,4,luxury,party,temperate,international,Varanasi,agent_chat,0.62,Yes,4.63,Aug,6
10904,user_1938,1023,80295,2,balanced,romantic,warm,international,Goa,view,0.22,No,3.73,Nov,3
10905,user_3932,1037,27215,1,luxury,romantic,warm,india,Varanasi,view,0.22,Yes,5.0,Feb,3
10906,user_8162,1012,76260,1,budget,relaxed,temperate,international,Bali,view,0.22,Yes,5.0,Oct,5
10907,user_4223,1024,43944,4,balanced,romantic,cold,india,,group_vote,0.56,No,3.71,Aug,7
10908,user_3316,1046,33627,4,balanced,relaxed,temperate,india,Switzerland,view,0.22,No,3.09,Jul,3
10909,user_9353,1003,31818,4,budget,party,rainy,india,Bali,group_vote,0.56,No,2.89,Jan,5
10910,user_3145,1034,58877,5,budget,adventurous,rainy,international,,save,0.48,Yes,4.58,May,3
10911,user_1322,1005,71684,2,budget,adventurous,warm,international,Tokyo,view,0.22,No,4.22,Nov,6
10912,user_2545,1030,30226,4,budget,adventurous,cold,india,Goa,group_vote,0.56,No,4.54,May,5
10913,user_3834,1042,25711,2,balanced,spiritual,warm,india,,view,0.22,No,3.82,Feb,4
10914,user_8881,1003,59610,5,balanced,party,warm,international,Bali,save,0.48,No,3.1,May,4
10915,user_5098,1046,45329,4,balanced,adventurous,rainy,india,,book,0.94,Yes,3.89,Sep,4
10916,user_3373,1029,65800,6,balanced,curious,cold,international,Kerala,view,0.22,No,4.19,Dec,7
10917,user_3934,1018,84142,5,balanced,romantic,temperate,international,Goa,view,0.22,Yes,3.92,Jul,6
10918,user_8416,1001,33273,3,balanced,party,temperate,india,,view,0.22,No,3.55,Aug,5
10919,user_5520,1005,31296,6,budget,relaxed,cold,india,,view,0.22,No,3.51,May,4
10920,user_4370,1025,34309,2,budget,romantic,cool,india,Jaipur,group_vote,0.56,No,4.74,Jan,5
10921,user_1762,1019,74339,2,balanced,relaxed,rainy,international,Jaipur,save,0.48,No,4.48,Jan,3
10922,user_8830,1026,27132,2,luxury,romantic,rainy,india,,agent_chat,0.62,No,3.43,Dec,4
10923,user_7351,1038,19484,3,budget,spiritual,temperate,india,Varanasi,group_vote,0.56,Yes,5.0,Jun,5
10924,user_8990,1037,83009,2,balanced,curious,warm,international,,save,0.48,No,4.46,Jan,6
10925,user_9229,1022,99320,1,luxury,adventurous,temperate,international,Maldives,group_vote,0.56,No,3.49,Nov,4
10926,user_1913,1043,40233,1,luxury,relaxed,temperate,india,Shimla,view,0.22,Yes,5.0,Jan,6
10927,user_8942,1043,35719,4,balanced,party,temperate,india,Shimla,save,0.48,Yes,4.92,Jun,4
10928,user_5931,1043,24142,5,budget,romantic,temperate,india,Bali,view,0.22,Yes,4.43,May,4
10929,user_3539,1024,57772,2,luxury,relaxed,temperate,international,Switzerland,group_vote,0.56,No,4.8,Dec,5
10930,user_9900,1046,42564,2,budget,romantic,warm,india,Shimla,group_vote,0.56,Yes,4.56,Jul,7
10931,user_1620,1040,28007,2,budget,spiritual,rainy,india,Udaipur,book,0.94,No,5.0,Nov,4
10932,user_4344,1009,99753,6,balanced,party,cool,international,Dubai,save,0.48,Yes,4.67,Jul,4
10933,user_4451,1038,35874,2,balanced,adventurous,cool,india,Varanasi,view,0.22,No,4.76,Jul,3
10934,user_3810,1004,63192,6,balanced,adventurous,rainy,international,,save,0.48,Yes,4.0,Apr,4
10935,user_7116,1037,34608,3,balanced,relaxed,rainy,india,Bali,view,0.22,No,4.2,Aug,4
10936,user_6702,1023,30128,2,luxury,curious,cold,india,Thailand,book,0.94,No,4.0,Dec,5
10937,user_5617,1006,76664,2,luxury,adventurous,rainy,international,Tokyo,save,0.48,No,4.61,Dec,4
10938,user_8787,1041,30444,3,balanced,spiritual,warm,india,Udaipur,view,0.22,Yes,5.0,Oct,4
10939,user_8715,1034,78197,3,balanced,curious,warm,international,Udaipur,agent_chat,0.62,Yes,3.69,Oct,5
10940,user_7457,1011,112697,3,budget,spiritual,warm,international,Varanasi,group_vote,0.56,Yes,4.23,Jun,4
10941,user_1178,1008,67885,1,balanced,romantic,warm,international,Dubai,save,0.48,No,4.65,Sep,5
10942,user_2849,1011,100597,5,balanced,relaxed,cool,international,Bali,agent_chat,0.62,Yes,5.0,Dec,3
10943,user_8190,1002,68718,2,balanced,party,rainy,international,Thailand,view,0.22,No,3.59,Jun,3
10944,user_9994,1019,105888,2,balanced,curious,temperate,international,,save,0.48,Yes,3.81,May,5
10945,user_6790,1041,15000,6,balanced,romantic,temperate,india,Udaipur,group_vote,0.56,Yes,5.0,Dec,5
10946,user_4096,1001,36790,3,balanced,romantic,cold,international,Agra,save,0.48,No,3.99,Aug,3
10947,user_8601,1038,43138,6,balanced,curious,warm,india,,view,0.22,No,4.57,Apr,5
10948,user_3919,1019,35639,6,balanced,romantic,cool,india,Switzerland,save,0.48,No,2.85,Aug,6
10949,user_3763,1009,69142,4,balanced,party,warm,international,Dubai,save,0.48,Yes,5.0,Jan,5
10950,user_5757,1025,27976,4,balanced,curious,cool,india,Jaipur,group_vote,0.56,Yes,5.0,Oct,5
10951,user_2951,1045,73642,4,balanced,romantic,warm,international,Maldives,view,0.22,No,3.64,Jun,5
10952,user_3814,1026,99367,1,luxury,curious,cool,international,,group_vote,0.56,Yes,4.11,Apr,3
10953,user_3999,1040,32792,2,budget,party,cool,india,Udaipur,view,0.22,No,4.91,Jul,6
10954,user_4205,1033,66847,4,budget,curious,temperate,international,,group_vote,0.56,Yes,3.64,Nov,7
10955,user_4378,1018,128139,2,balanced,party,rainy,international,Paris,view,0.22,Yes,3.96,Jun,6
10956,user_2915,1048,43858,5,budget,relaxed,temperate,india,Agra,view,0.22,No,4.83,Apr,5
10957,user_7655,1042,37733,6,budget,curious,cool,india,,view,0.22,No,3.61,Mar,4
10958,user_2044,1032,31433,5,luxury,romantic,rainy,india,,group_vote,0.56,Yes,4.09,Jan,6
10959,user_4285,1029,40352,5,balanced,relaxed,temperate,india,Dubai,group_vote,0.56,Yes,5.0,Aug,6
10960,user_4774,1035,36759,4,balanced,spiritual,warm,india,Goa,agent_chat,0.62,No,4.4,Dec,7
10961,user_5488,1002,39013,3,balanced,curious,warm,international,Singapore,view,0.22,Yes,3.96,Oct,4
10962,user_7763,1047,21221,4,balanced,romantic,cool,india,Agra,group_vote,0.56,Yes,5.0,Aug,6
10963,user_2091,1007,64921,5,budget,curious,warm,international,Udaipur,view,0.22,No,4.18,Jul,5
10964,user_6852,1026,37043,1,balanced,spiritual,cool,india,Jaipur,save,0.48,Yes,4.92,Jan,3
10965,user_9090,1039,51716,6,luxury,relaxed,temperate,india,Varanasi,group_vote,0.56,Yes,4.6,Mar,4
10966,user_5643,1016,54763,2,budget,romantic,cool,international,,book,0.94,No,3.88,Mar,4
10967,user_3177,1030,17917,1,balanced,adventurous,cool,india,Goa,view,0.22,Yes,4.63,Mar,4
10968,user_4201,1030,44951,2,balanced,party,cool,india,Switzerland,view,0.22,No,4.26,Oct,5
10969,user_3675,1035,26708,4,luxury,adventurous,temperate,india,Dubai,book,0.94,Yes,4.26,Jul,4
10970,user_3977,1036,44268,2,balanced,relaxed,warm,india,Jaipur,view,0.22,No,4.22,Mar,4
10971,user_2660,1037,67357,2,balanced,curious,cold,international,,book,0.94,No,4.81,Dec,5
10972,user_1354,1016,83050,3,budget,relaxed,warm,international,Bali,group_vote,0.56,Yes,4.65,Oct,4
10973,user_7487,1035,101558,1,balanced,romantic,warm,international,Manali,agent_chat,0.62,Yes,4.59,Feb,5
10974,user_3824,1022,23358,2,balanced,relaxed,warm,india,Singapore,view,0.22,No,3.46,Feb,6
10975,user_5479,1007,33398,4,luxury,relaxed,cool,india,,view,0.22,Yes,3.93,Feb,3
10976,user_8836,1004,46450,5,balanced,romantic,warm,india,,view,0.22,Yes,3.87,Sep,5
10977,user_5887,1044,37048,1,balanced,spiritual,warm,india,Udaipur,save,0.48,Yes,4.23,Jul,5
10978,user_4743,1040,29659,1,budget,adventurous,cold,india,Thailand,view,0.22,Yes,4.28,Aug,7
10979,user_6531,1030,29453,2,balanced,adventurous,temperate,india,Goa,agent_chat,0.62,Yes,4.02,Jun,5
10980,user_9803,1035,48440,4,budget,spiritual,temperate,india,Manali,view,0.22,No,4.57,Mar,4
10981,user_7321,1029,16298,3,budget,adventurous,warm,india,Goa,view,0.22,No,4.26,Sep,7
10982,user_9978,1028,26187,4,budget,curious,temperate,india,,group_vote,0.56,No,4.05,Aug,5
10983,user_6018,1032,32016,2,luxury,curious,rainy,india,Thailand,agent_chat,0.62,No,4.09,Feb,6
10984,user_9927,1027,15098,4,balanced,relaxed,rainy,india,,save,0.48,No,3.88,Oct,5
10985,user_7627,1015,76256,3,balanced,relaxed,cold,international,Bali,view,0.22,No,3.85,Nov,5
10986,user_8764,1041,17145,3,balanced,curious,cool,india,Udaipur,view,0.22,No,4.04,Apr,5
10987,user_6062,1005,41034,2,balanced,adventurous,cool,international,Switzerland,view,0.22,No,3.49,Jul,5
10988,user_6214,1027,46392,4,luxury,romantic,temperate,india,Kerala,save,0.48,Yes,4.97,Dec,5
10989,user_8064,1018,32876,6,luxury,spiritual,warm,international,Singapore,view,0.22,No,4.63,Jun,5
10990,user_3782,1038,30826,3,budget,relaxed,cool,india,Thailand,view,0.22,No,3.8,Sep,4
10991,user_5272,1037,117555,2,luxury,adventurous,warm,international,,save,0.48,Yes,4.0,Dec,4
10992,user_8685,1048,35792,4,balanced,adventurous,warm,india,,view,0.22,Yes,4.87,May,5
10993,user_6528,1038,29477,4,balanced,curious,temperate,india,Varanasi,save,0.48,Yes,5.0,Oct,4
10994,user_5714,1022,56291,3,luxury,romantic,warm,international,Jaipur,save,0.48,No,2.92,Aug,5
10995,user_2394,1044,25336,4,budget,adventurous,warm,india,Dubai,group_vote,0.56,Yes,4.45,Nov,4
10996,user_4008,1024,40703,3,budget,party,warm,international,,group_vote,0.56,No,2.74,Mar,4
10997,user_4879,1017,113663,2,balanced,relaxed,rainy,international,Singapore,view,0.22,Yes,4.62,Feb,4
10998,user_8437,1038,62539,2,balanced,curious,cold,international,Bali,view,0.22,Yes,4.62,Aug,7
10999,user_8743,1015,91539,2,balanced,relaxed,cold,international,Paris,view,0.22,No,3.9,Mar,5
11000,user_5378,1027,44925,4,luxury,relaxed,rainy,india,Shimla,view,0.22,No,4.16,Sep,6
11001,user_4266,1009,53080,4,balanced,relaxed,warm,international,Dubai,agent_chat,0.62,No,4.76,Jul,5
11002,user_5869,1044,77833,2,budget,romantic,temperate,international,,save,0.48,No,3.5,Jan,7
11003,user_2779,1033,33029,3,balanced,romantic,temperate,india,Kerala,save,0.48,No,3.69,Sep,6
11004,user_3647,1020,81381,4,budget,adventurous,cool,international,,save,0.48,Yes,4.61,Dec,6
11005,user_7538,1038,28364,3,balanced,relaxed,warm,india,,book,0.94,Yes,4.57,Jul,4
11006,user_7121,1015,84256,4,budget,curious,warm,international,Maldives,save,0.48,No,4.39,Apr,6
11007,user_3155,1036,41850,2,luxury,romantic,cold,india,Manali,view,0.22,Yes,5.0,May,7
11008,user_9608,1015,123035,2,balanced,adventurous,temperate,international,Maldives,book,0.94,Yes,3.57,Oct,4
11009,user_4132,1013,90013,4,balanced,relaxed,rainy,international,Maldives,agent_chat,0.62,No,4.03,Nov,5
11010,user_1002,1025,30944,4,balanced,party,warm,india,Jaipur,agent_chat,0.62,Yes,5.0,Jun,5
11011,user_5576,1044,27220,1,budget,relaxed,temperate,india,Maldives,save,0.48,Yes,4.62,Mar,3
11012,user_5759,1044,39314,3,budget,relaxed,cold,india,Tokyo,group_vote,0.56,Yes,4.98,Mar,5
11013,user_2429,1008,27662,5,balanced,party,rainy,india,Maldives,group_vote,0.56,No,3.92,Nov,5
11014,user_1569,1013,90838,3,budget,relaxed,temperate,international,Maldives,agent_chat,0.62,No,4.13,May,4
11015,user_9374,1034,27992,4,budget,romantic,warm,india,Kerala,book,0.94,Yes,4.58,Nov,5
11016,user_4555,1010,75464,2,luxury,relaxed,cold,international,Shimla,view,0.22,No,4.27,Dec,5
11017,user_7891,1009,112680,4,balanced,spiritual,warm,international,Dubai,book,0.94,No,4.8,Sep,5
11018,user_6397,1036,25974,4,luxury,spiritual,rainy,india,Maldives,group_vote,0.56,Yes,4.4,Nov,5
11019,user_5394,1029,33717,2,budget,adventurous,rainy,india,Goa,view,0.22,Yes,4.99,Jul,6
11020,user_8472,1004,76359,2,balanced,curious,rainy,international,Tokyo,view,0.22,Yes,4.7,Sep,5
11021,user_9056,1024,84902,4,budget,spiritual,temperate,international,Paris,save,0.48,No,3.95,Apr,7
11022,user_2262,1007,24300,1,balanced,curious,temperate,india,Maldives,agent_chat,0.62,No,3.83,Sep,5
11023,user_3489,1046,25372,1,budget,adventurous,cold,india,Dubai,view,0.22,No,4.35,Aug,4
11024,user_4266,1044,15000,2,balanced,relaxed,warm,india,Shimla,book,0.94,Yes,4.72,Jul,5
11025,user_9171,1009,18982,4,balanced,relaxed,temperate,india,,view,0.22,No,2.62,Jul,6
11026,user_7387,1015,107728,2,balanced,spiritual,cold,international,Maldives,view,0.22,No,4.46,May,6
11027,user_8624,1017,79285,2,balanced,spiritual,temperate,international,Bali,book,0.94,Yes,4.34,Feb,6
11028,user_3568,1017,91251,2,budget,party,warm,international,,view,0.22,No,4.32,Sep,3
11029,user_4970,1006,20278,1,balanced,romantic,temperate,india,,view,0.22,No,3.38,Apr,5
11030,user_2823,1039,37322,4,balanced,party,warm,india,Shimla,save,0.48,Yes,3.95,Jan,3
11031,user_6389,1029,29407,6,balanced,curious,rainy,india,,book,0.94,No,4.13,Aug,4
11032,user_7293,1018,95126,1,balanced,romantic,rainy,international,Singapore,save,0.48,Yes,4.9,May,7
11033,user_3480,1022,88996,2,budget,adventurous,warm,international,Switzerland,agent_chat,0.62,Yes,4.91,Jan,4
11034,user_2528,1034,45047,5,balanced,curious,warm,india,Manali,agent_chat,0.62,Yes,5.0,Jun,4
11035,user_5769,1040,50126,6,budget,relaxed,rainy,india,Udaipur,save,0.48,Yes,4.73,Jun,7
11036,user_6551,1019,91276,1,balanced,curious,cool,international,Thailand,book,0.94,Yes,4.84,Nov,5
11037,user_4448,1026,37824,1,luxury,relaxed,temperate,india,Tokyo,save,0.48,Yes,3.78,Jun,4
11038,user_3910,1025,48650,5,balanced,curious,cool,india,Jaipur,view,0.22,No,4.79,Nov,6
11039,user_2976,1009,84019,6,budget,spiritual,cold,international,Manali,view,0.22,No,3.78,Aug,4
11040,user_3768,1037,44238,5,balanced,romantic,warm,india,Varanasi,group_vote,0.56,Yes,5.0,Mar,5
11041,user_1359,1026,31162,4,balanced,relaxed,temperate,india,Jaipur,view,0.22,Yes,4.65,Mar,3
11042,user_3364,1027,24736,2,budget,party,warm,india,,save,0.48,No,4.01,Nov,7
11043,user_5673,1021,80634,3,balanced,relaxed,cold,international,Thailand,view,0.22,Yes,5.0,Dec,5
11044,user_7748,1008,58848,5,budget,adventurous,temperate,international,Dubai,save,0.48,No,4.61,Apr,4
11045,user_7193,1036,44591,2,luxury,spiritual,warm,india,Manali,view,0.22,Yes,4.82,Feb,3
11046,user_4165,1029,15000,3,luxury,relaxed,warm,india,Goa,save,0.48,Yes,5.0,Nov,5
11047,user_2953,1011,108221,1,balanced,adventurous,cold,international,Bali,view,0.22,No,5.0,Sep,5
11048,user_6246,1016,33211,4,balanced,adventurous,rainy,india,,view,0.22,No,3.26,Jan,7
11049,user_2239,1004,108972,1,budget,curious,temperate,international,Tokyo,view,0.22,No,5.0,Feb,4
11050,user_6998,1027,31236,2,budget,adventurous,cool,india,Jaipur,view,0.22,No,3.99,Jan,5
11051,user_1563,1045,34733,6,balanced,party,temperate,india,,agent_chat,0.62,Yes,3.36,Feb,6
11052,user_6337,1040,47017,3,luxury,curious,cool,india,Udaipur,book,0.94,Yes,4.73,Dec,6
11053,user_8162,1029,31268,2,balanced,party,temperate,india,Goa,group_vote,0.56,No,5.0,Jan,5
11054,user_8908,1011,42735,3,budget,adventurous,warm,india,Bali,view,0.22,No,4.44,Aug,3
11055,user_6574,1017,114053,2,budget,curious,cool,international,Singapore,group_vote,0.56,Yes,5.0,Nov,4
11056,user_9678,1015,81906,3,luxury,spiritual,warm,international,Maldives,view,0.22,Yes,4.43,Sep,5
11057,user_8036,1012,83500,2,balanced,romantic,warm,international,Bali,view,0.22,Yes,4.66,Sep,4
11058,user_2877,1027,35593,2,luxury,adventurous,warm,india,Jaipur,save,0.48,Yes,4.57,Jun,5
11059,user_7342,1040,32365,3,luxury,romantic,warm,india,Udaipur,view,0.22,Yes,4.97,Feb,4
11060,user_1954,1023,76798,2,balanced,party,warm,international,Switzerland,book,0.94,No,4.72,May,4
11061,user_4636,1025,33908,1,luxury,curious,rainy,india,Jaipur,group_vote,0.56,Yes,5.0,Sep,6
11062,user_3506,1011,92187,2,budget,adventurous,cold,international,,view,0.22,No,3.96,Oct,6
11063,user_9736,1032,48688,3,budget,relaxed,cold,india,,view,0.22,No,4.33,Feb,5
11064,user_9634,1009,36255,2,balanced,adventurous,rainy,india,Dubai,agent_chat,0.62,No,3.67,Mar,4
11065,user_1801,1006,26712,4,balanced,curious,temperate,india,Udaipur,save,0.48,Yes,4.6,Apr,5
11066,user_9170,1008,126605,5,balanced,curious,cold,international,Thailand,view,0.22,No,4.56,Aug,3
11067,user_5027,1020,83527,3,balanced,relaxed,rainy,international,Thailand,group_vote,0.56,Yes,5.0,Apr,5
11068,user_7652,1026,32832,4,balanced,romantic,temperate,india,Jaipur,book,0.94,Yes,4.83,Jul,6
11069,user_6102,1039,23961,2,budget,relaxed,temperate,india,Varanasi,view,0.22,No,4.11,May,5
11070,user_7078,1008,107781,3,balanced,relaxed,temperate,international,Dubai,view,0.22,Yes,4.49,May,7
11071,user_4301,1041,34088,5,budget,adventurous,warm,india,Udaipur,save,0.48,Yes,4.61,Jul,5
11072,user_7939,1015,76195,3,luxury,spiritual,temperate,international,Maldives,view,0.22,Yes,4.39,Mar,5
11073,user_4001,1001,64471,2,balanced,romantic,temperate,international,Singapore,save,0.48,Yes,5.0,Nov,6
11074,user_7818,1002,48592,5,balanced,relaxed,temperate,international,Paris,view,0.22,Yes,5.0,May,5
11075,user_4893,1001,60839,4,budget,curious,rainy,international,Kerala,view,0.22,No,3.49,Jan,5
11076,user_9532,1036,27383,1,budget,curious,cool,india,Manali,save,0.48,Yes,4.32,Jan,4
11077,user_5246,1002,43882,3,luxury,relaxed,temperate,india,Maldives,view,0.22,No,3.04,Apr,6
11078,user_8333,1041,48434,3,balanced,relaxed,rainy,india,Udaipur,view,0.22,No,4.48,Apr,4
11079,user_7214,1048,114551,2,budget,curious,temperate,international,Switzerland,group_vote,0.56,Yes,4.18,Jan,3
11080,user_9874,1025,30882,4,budget,romantic,rainy,international,,agent_chat,0.62,No,3.93,Sep,5
11081,user_1756,1017,33411,3,balanced,adventurous,cold,india,,save,0.48,Yes,3.87,Jul,4
11082,user_3006,1045,29533,2,budget,adventurous,rainy,india,Shimla,save,0.48,Yes,4.56,Feb,4
11083,user_9173,1048,22851,3,balanced,party,temperate,india,Agra,save,0.48,No,4.29,Dec,6
11084,user_6476,1017,27034,4,budget,spiritual,rainy,india,,view,0.22,No,3.15,Apr,5
11085,user_3806,1004,109087,1,balanced,party,rainy,international,Tokyo,group_vote,0.56,Yes,4.91,Mar,5
11086,user_7584,1013,83063,4,luxury,adventurous,warm,international,Maldives,book,0.94,Yes,4.59,May,6
11087,user_7970,1005,117985,4,balanced,curious,temperate,international,Tokyo,agent_chat,0.62,Yes,5.0,May,5
11088,user_5203,1007,73511,6,balanced,spiritual,rainy,international,,save,0.48,No,3.56,Dec,4
11089,user_8858,1028,35452,2,balanced,curious,cool,india,Goa,view,0.22,Yes,4.92,Feb,4
11090,user_1056,1047,27076,4,balanced,romantic,temperate,india,Agra,view,0.22,Yes,5.0,Mar,5
11091,user_4528,1019,63645,4,luxury,romantic,temperate,international,Thailand,view,0.22,No,4.6,Aug,6
11092,user_2445,1032,39652,3,budget,spiritual,cool,india,Dubai,view,0.22,No,3.48,Feb,4
11093,user_7116,1029,46164,1,luxury,party,warm,india,Goa,agent_chat,0.62,Yes,5.0,Sep,6
11094,user_2534,1030,29189,5,balanced,adventurous,warm,india,,book,0.94,No,4.14,Apr,4
11095,user_8771,1001,86257,3,balanced,adventurous,temperate,international,Shimla,view,0.22,Yes,4.02,Aug,5
11096,user_3520,1021,101083,3,budget,romantic,warm,international,Thailand,view,0.22,No,4.21,Oct,5
11097,user_4274,1027,32607,2,budget,adventurous,rainy,india,Agra,agent_chat,0.62,No,3.44,Jul,3
11098,user_9992,1044,42473,5,balanced,spiritual,warm,india,Shimla,book,0.94,Yes,4.87,Jun,5
11099,user_5981,1038,29478,2,budget,adventurous,temperate,india,Varanasi,book,0.94,No,4.72,Sep,4
11100,user_3967,1026,40496,6,budget,curious,rainy,india,Jaipur,save,0.48,Yes,5.0,Oct,7
11101,user_4727,1020,65522,1,budget,relaxed,cool,international,Tokyo,save,0.48,Yes,4.38,Feb,7
11102,user_2868,1018,102057,2,budget,spiritual,temperate,international,Singapore,book,0.94,Yes,4.8,Oct,7
11103,user_3899,1032,45065,2,balanced,adventurous,temperate,india,Kerala,book,0.94,No,4.34,Jun,5
11104,user_8358,1047,16887,3,budget,party,temperate,india,Paris,book,0.94,Yes,3.61,Apr,6
11105,user_5247,1032,40855,5,budget,party,cool,india,Kerala,book,0.94,Yes,5.0,Feb,7
11106,user_6197,1015,28884,1,balanced,adventurous,temperate,india,Singapore,save,0.48,No,3.09,Nov,4
11107,user_9363,1011,89511,5,luxury,party,warm,international,Bali,view,0.22,No,5.0,Jan,5
11108,user_3413,1044,85411,2,balanced,spiritual,temperate,international,Tokyo,view,0.22,No,3.83,Feb,5
11109,user_1397,1001,20310,5,balanced,relaxed,warm,india,,agent_chat,0.62,No,2.7,Aug,5
11110,user_6710,1026,38809,4,luxury,relaxed,temperate,india,Dubai,view,0.22,Yes,4.45,Feb,6
11111,user_3819,1045,30580,4,budget,relaxed,warm,india,Shimla,view,0.22,Yes,5.0,Feb,5
11112,user_7614,1026,27453,2,balanced,relaxed,warm,india,Jaipur,agent_chat,0.62,Yes,4.74,Jan,6
